State,Bank,BankState,Term,NoEmp,NewExist,CreateJob,UrbanRural,RevLineCr,LowDoc,Sector,IsFranchise,clean_DisbursementGross,MIS_Status,clean_GrAppv
HI,FIRST HAWAIIAN BANK,HI,24,2,1,2,2,1,0,62,0,103878.0,1,60000.0
HI,BANK OF HAWAII,HI,60,1,1,0,0,0,0,0,0,81104.0,1,81104.0
HI,INNOVATIVE BANK,CA,84,1,0,6,1,0,0,81,0,25000.0,1,25000.0
HI,BANK OF HAWAII,HI,36,130,0,0,0,0,0,0,0,215000.0,1,215000.0
HI,BANK OF HAWAII,HI,60,2,1,0,1,1,0,31,0,75000.0,1,75000.0
HI,FIRST HAWAIIAN BANK,HI,12,44,0,0,1,1,0,23,0,200000.0,1,200000.0
OR,U.S. BANK NATIONAL ASSOCIATION,OH,73,2,0,4,1,1,0,23,0,21049.0,0,14000.0
OR,U.S. BANK NATIONAL ASSOCIATION,OH,84,2,0,1,1,1,0,54,0,31841.0,1,14000.0
OR,BANK OF AMERICA NATL ASSOC,NC,84,2,0,2,1,1,0,56,0,15000.0,1,15000.0
OR,COLUMBIA STATE BANK,OR,60,4,0,0,0,0,1,0,0,37610.0,1,37610.0
OR,U.S. BANK NATIONAL ASSOCIATION,OH,54,2,0,0,1,1,0,52,0,166561.0,0,50000.0
OR,BANK OF AMERICA NATL ASSOC,NC,57,14,0,0,1,0,0,72,0,50000.0,0,50000.0
OR,"READYCAP LENDING, LLC",CA,97,1,1,5,1,0,0,51,0,283500.0,0,283500.0
OR,WELLS FARGO BANK NATL ASSOC,SD,105,3,1,3,1,0,0,62,0,68601.0,1,147600.0
OR,JPMORGAN CHASE BANK NATL ASSOC,OR,66,5,0,0,0,0,0,0,0,300000.0,1,300000.0
OR,U.S. BANK NATIONAL ASSOCIATION,OH,60,3,0,3,1,1,0,44,0,22066.0,0,15000.0
OR,WEST COAST BANK,OR,60,60,0,0,1,1,0,72,0,32537.0,1,25000.0
OR,U.S. BANK NATIONAL ASSOCIATION,OH,84,2,0,10,2,1,0,11,0,56412.0,1,30000.0
OR,BRANCH BK. & TR CO,NC,254,16,0,0,1,0,0,54,0,1350000.0,1,1350000.0
OR,COLUMBIA STATE BANK,OR,60,50,0,0,1,1,0,62,0,20000.0,1,20000.0
OR,U.S. BANK NATIONAL ASSOCIATION,OH,84,2,0,0,1,1,0,23,0,24277.0,1,10000.0
OR,KEYBANK NATIONAL ASSOCIATION,OR,84,41,0,0,0,0,0,0,0,200000.0,1,200000.0
OR,KEYBANK NATIONAL ASSOCIATION,OH,60,2,1,0,0,0,0,72,0,75000.0,1,75000.0
OR,BANK OF AMERICA NATL ASSOC,NC,84,19,0,2,1,1,0,44,0,151600.0,1,150000.0
OR,NORTHWEST SMALL BUS. FINAN COR,OR,240,19,0,0,0,0,0,0,0,153000.0,1,153000.0
OR,KEYBANK NATIONAL ASSOCIATION,OR,84,3,0,0,0,0,0,42,0,200000.0,1,200000.0
OR,U.S. BANK NATIONAL ASSOCIATION,OR,84,45,0,0,0,0,0,0,0,457500.0,1,457500.0
OR,KEYBANK NATIONAL ASSOCIATION,OH,72,4,0,0,1,1,0,52,0,20000.0,1,20000.0
OR,U.S. BANK NATIONAL ASSOCIATION,OR,60,10,1,0,0,0,0,31,0,100000.0,1,100000.0
OR,KEYBANK NATIONAL ASSOCIATION,OH,14,3,0,0,1,1,0,0,0,74963.0,0,75000.0
OR,CASCADES W. FINAN SERVICES INC,OR,240,25,1,0,0,0,0,0,1,165000.0,1,165000.0
OR,U.S. BANK NATIONAL ASSOCIATION,OR,180,8,1,0,0,0,0,54,0,160000.0,1,160000.0
OR,U.S. BANK NATIONAL ASSOCIATION,OH,31,2,0,0,2,0,0,23,0,40000.0,0,40000.0
OR,BANK OF THE CASCADES,OR,84,4,1,0,1,0,0,72,0,75000.0,1,75000.0
OR,BANK OF AMERICA NATL ASSOC,NC,52,8,0,0,1,1,0,48,0,24625.0,0,25000.0
OR,CAPITAL ONE NATL ASSOC,VA,52,3,0,0,1,0,0,71,0,35000.0,1,35000.0
OR,CAPITAL ONE NATL ASSOC,VA,35,2,0,0,2,0,0,54,0,50000.0,0,50000.0
OR,PACIFIC CONTINENTAL BANK,OR,204,6,1,0,0,0,0,0,0,280000.0,1,280000.0
OR,U.S. BANK NATIONAL ASSOCIATION,OR,84,25,0,0,0,0,0,44,0,728600.0,1,728600.0
OR,"READYCAP LENDING, LLC",CA,300,12,0,0,1,0,0,72,0,1333000.0,1,1333000.0
OR,BANK OF AMERICA NATL ASSOC,NC,84,11,0,0,1,0,0,56,0,20000.0,1,20000.0
OR,JPMORGAN CHASE BANK NATL ASSOC,OR,84,5,0,0,0,0,1,0,0,12000.0,1,12000.0
CA,LANDMARK CERT. DEVEL CORP,CA,240,10,0,6,0,0,0,0,0,196000.0,1,196000.0
CA,"CITIBANK, N.A.",FL,60,6,0,1,1,1,0,42,0,25000.0,1,25000.0
CA,SOUTHLAND ECONOMIC DEVEL CORP,CA,240,32,0,2,0,0,0,31,0,173000.0,1,173000.0
CA,U.S. BANK NATIONAL ASSOCIATION,CA,120,1,1,0,0,0,1,0,0,90000.0,1,90000.0
CA,BANK OF AMERICA NATL ASSOC,NC,25,4,0,0,1,1,0,48,0,63170.0,0,37000.0
CA,U.S. BANK NATIONAL ASSOCIATION,OH,84,4,0,0,0,0,1,62,0,95000.0,1,95000.0
CA,BANK OF AMERICA CALIFORNIA N.A,CA,84,1,0,1,1,1,0,0,0,10000.0,1,10000.0
CA,SOUTHLAND ECONOMIC DEVEL CORP,CA,240,5,0,5,1,0,0,56,0,197000.0,1,197000.0
CA,CITY NATIONAL BANK,CA,300,10,0,0,0,0,0,0,0,765000.0,1,765000.0
CA,SOUTHLAND ECONOMIC DEVEL CORP,CA,240,5,0,5,1,0,0,42,0,1129000.0,1,1129000.0
CA,BANK OF AMERICA NATL ASSOC,NC,84,6,0,2,1,1,0,56,0,90000.0,1,90000.0
CA,BANK OF AMERICA CALIFORNIA N.A,CA,84,10,0,0,0,1,0,0,0,20000.0,1,20000.0
CA,JPMORGAN CHASE BANK NATL ASSOC,IL,69,12,0,0,2,1,0,81,0,91715.0,0,50000.0
CA,SOUTH CNTY BANK NATL ASSOC,CA,120,8,0,0,2,0,0,42,0,310000.0,1,310000.0
CA,"RABOBANK, NATIONAL ASSOCIATION",CA,36,2,1,2,1,1,0,44,0,30000.0,1,30000.0
CA,FDIC/MECHANICS BANK,TX,83,1,0,0,0,0,0,0,0,80000.0,1,80000.0
CA,CITY NATIONAL BANK,CA,276,17,0,0,0,0,0,0,0,310000.0,1,310000.0
CA,MONTECITO BANK & TRUST,CA,60,10,0,2,2,0,0,31,0,50000.0,1,50000.0
CA,COMMUNITY W. BANK NATL ASSOC,CA,288,50,0,0,0,0,0,0,0,1200000.0,1,1200000.0
CA,CAPITAL ONE NATL ASSOC,VA,58,3,0,2,1,0,0,44,0,15000.0,0,15000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,33,1,0,2,1,1,0,48,0,55922.0,0,25000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,84,2,1,0,1,1,0,42,0,38226.0,1,10000.0
CA,FIRST BANK,CA,300,4,0,0,0,0,0,31,0,447500.0,1,447500.0
CA,COMMUNITY W. BANK NATL ASSOC,CA,120,6,1,0,0,0,0,81,0,188000.0,1,188000.0
CA,BANK OF AMERICA NATL ASSOC,NC,84,5,0,0,1,1,0,44,0,20980.0,1,20000.0
CA,WELLS FARGO BANK NATL ASSOC,CA,60,2,0,0,1,1,0,31,0,30932.0,1,15000.0
CA,BANK OF THE SIERRA,CA,15,11,0,0,2,0,0,23,0,1107800.0,1,1107800.0
CA,CERTIFIED DEVEL CORP OF TULARE,CA,240,10,1,0,0,0,0,0,1,127000.0,1,127000.0
CA,BANK OF AMERICA NATL ASSOC,NY,204,3,0,0,2,0,0,62,0,343000.0,1,343000.0
CA,BANK OF THE SIERRA,CA,48,16,1,0,0,0,1,23,0,26000.0,1,26000.0
CA,BANK OF AMERICA NATL ASSOC,NC,84,3,1,0,1,1,0,81,0,10000.0,1,10000.0
CA,CITIZENS BUSINESS BANK,CA,180,3,0,0,0,0,0,0,0,111000.0,1,111000.0
CA,BANK OF AMERICA NATL ASSOC,NC,47,14,0,0,1,1,0,42,0,15000.0,0,15000.0
CA,MUFG UNION BANK NATL ASSOC,CA,100,6,0,0,1,0,0,31,0,75000.0,1,75000.0
CA,HERITAGE OAKS BANK,CA,300,13,0,0,1,0,0,31,0,477000.0,1,477000.0
CA,COAST NATIONAL BANK,CA,12,3,1,0,1,1,0,54,0,119400.0,1,40000.0
CA,FIRST BANK,CA,300,3,1,0,0,0,0,0,0,96000.0,1,96000.0
CA,HERITAGE OAKS BANK,CA,186,25,0,0,2,0,0,44,0,588000.0,1,588000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,84,2,1,0,0,0,0,0,0,110000.0,1,110000.0
CA,MONTECITO BANK & TRUST,CA,84,2,0,0,0,0,0,54,0,40000.0,1,40000.0
CA,CALIFORNIA BANK & TRUST,CA,120,2,0,0,0,0,0,0,0,65000.0,1,65000.0
CA,BANCO POPULAR NORTH AMERICA,NY,33,30,0,0,1,1,0,62,0,176719.0,0,175000.0
CA,MUFG UNION BANK NATL ASSOC,CA,40,3,0,0,2,1,0,23,0,49346.0,0,25000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,120,8,1,0,1,0,0,72,1,168000.0,1,168000.0
CA,"RABOBANK, NATIONAL ASSOCIATION",CA,84,8,0,0,0,0,1,0,0,50000.0,1,50000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,120,1,1,1,1,1,0,54,0,52500.0,1,50000.0
CA,BANK OF THE SIERRA,CA,84,2,0,0,1,0,0,0,0,80000.0,1,80000.0
CA,BANK OF AMERICA NATL ASSOC,NC,84,2,1,0,1,1,0,51,0,10000.0,1,10000.0
CA,CEN CAL BUSINESS FINANCE GROUP,CA,240,10,0,3,0,0,0,62,0,216000.0,1,222000.0
CA,EH NATIONAL BANK,CA,255,5,0,0,1,0,0,52,0,1488000.0,0,1488000.0
CA,COMERICA BANK,TX,120,46,0,0,1,0,0,31,0,875000.0,1,875000.0
CA,CEN CAL BUSINESS FINANCE GROUP,CA,240,10,0,5,0,0,0,54,0,206000.0,1,206000.0
CA,CAPITAL ONE NATL ASSOC,VA,84,25,0,2,1,0,0,56,0,25000.0,1,25000.0
CA,"CITIBANK, N.A.",SD,60,8,0,0,1,1,0,44,0,216044.0,1,100000.0
CA,COMERICA BANK,TX,302,39,0,0,1,0,0,44,1,500000.0,1,500000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,84,7,0,0,0,0,0,0,0,120000.0,1,120000.0
CA,BANK OF AMERICA NATL ASSOC,NC,84,1,0,1,2,1,0,44,0,15000.0,1,15000.0
CA,MONTEREY COUNTY BANK,CA,96,4,0,0,0,0,0,52,0,120000.0,0,120000.0
CA,CAPITAL ONE NATL ASSOC,VA,64,3,0,1,1,0,0,54,0,25000.0,0,25000.0
CA,CALIFORNIA BANK & TRUST,CA,84,26,0,0,1,0,0,72,0,100000.0,1,100000.0
CA,EAST WEST BANK,CA,36,3,0,2,1,1,0,52,0,100989.0,1,100000.0
CA,"SUPERIOR FINANCIAL GROUP, LLC",CA,120,1,1,3,1,0,0,72,0,12500.0,1,12500.0
CA,U.S. BANK NATIONAL ASSOCIATION,OH,84,8,1,0,1,1,0,23,0,50000.0,1,50000.0
CA,WELLS FARGO BANK NATL ASSOC,CA,36,4,0,1,1,1,0,81,0,45331.0,1,25000.0
CA,BRANCH BK. & TR CO,NC,240,11,0,2,1,0,0,54,0,1735000.0,1,1735000.0
CA,VALLEY COMMUNITY BANK,CA,120,10,0,0,1,0,0,54,0,352000.0,1,352000.0
CA,U.S. BANK NATIONAL ASSOCIATION,OH,84,2,0,1,1,1,0,44,0,51183.0,1,20000.0
CA,LOANS FROM OLD CLOSED LENDERS,DC,300,64,0,0,0,0,0,0,0,443000.0,1,443000.0
CA,FIRST BANK,MO,300,7,0,0,0,0,0,23,0,124000.0,1,124000.0
CA,BANK OF AMERICA NATL ASSOC,NC,84,1,0,0,1,1,0,42,0,10000.0,1,10000.0
CA,WELLS FARGO BANK NATL ASSOC,CA,84,17,0,0,0,0,0,31,0,200000.0,1,200000.0
CA,MORTGAGE CAP. DEVEL CORP,CA,240,20,0,10,1,0,0,31,0,825000.0,1,825000.0
CA,MORTGAGE CAP. DEVEL CORP,CA,240,10,0,3,0,0,0,0,0,598000.0,1,598000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,82,1,0,1,1,1,0,31,0,71768.0,1,25000.0
CA,BANK OF AMERICA NATL ASSOC,NC,48,1,0,0,1,0,0,23,0,18000.0,1,18000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,84,17,0,0,0,0,0,0,0,100000.0,1,100000.0
CA,CITY NATIONAL BANK,CA,72,4,1,0,0,0,0,81,0,80000.0,1,80000.0
CA,BANK OF THE WEST,CA,67,4,0,0,0,0,1,0,0,55000.0,0,55000.0
CA,U.S. BANK NATIONAL ASSOCIATION,OH,84,10,1,0,1,1,0,72,0,43630.0,1,30000.0
CA,BANK OF AMERICA NATL ASSOC,NC,84,50,0,0,1,1,0,72,0,89401.0,1,85000.0
CA,FIRST BANK,MO,120,2,1,0,0,0,0,0,0,80000.0,1,80000.0
CA,WELLS FARGO BANK NATL ASSOC,CA,84,5,0,0,0,0,1,0,0,62000.0,1,62000.0
CA,COMMUNITY BANKS OF COLORADO A,CA,97,24,0,0,0,0,0,44,0,150000.0,1,150000.0
CA,BANK OF AGRICULTURE & COMMERCE,CA,108,4,0,0,0,0,0,44,0,79400.0,1,100000.0
CA,"CAPITAL ACCESS GROUP, INC.",CA,240,30,0,10,1,0,0,31,0,267000.0,1,267000.0
CA,HERITAGE BANK OF COMMERCE,CA,84,36,0,0,1,0,0,31,0,440000.0,1,440000.0
CA,MORTGAGE CAP. DEVEL CORP,CA,240,4,0,4,1,0,0,53,0,936000.0,1,936000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,204,3,0,0,0,0,0,62,0,255000.0,1,255000.0
CA,BAY AREA EMPLOYMENT DEVEL CO,CA,240,12,0,6,1,0,0,0,0,136000.0,1,136000.0
CA,BANK OF AMERICA NATL ASSOC,NC,16,1,0,0,1,0,0,51,0,20000.0,0,20000.0
CA,BANK OF SAN FRANCISCO,CA,120,16,0,0,1,0,0,31,0,1245000.0,1,1245000.0
CA,BANK OF AMERICA NATL ASSOC,NC,84,1,0,0,1,1,0,54,0,57393.0,1,27000.0
CA,JPMORGAN CHASE BANK NATL ASSOC,IL,40,4,0,0,1,1,0,72,0,82682.0,0,34000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,102,5,1,0,0,0,0,42,0,180000.0,1,180000.0
CA,BAY AREA EMPLOYMENT DEVEL CO,CA,240,4,0,3,0,0,0,0,0,198000.0,1,198000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,79,4,0,2,1,1,0,23,1,140236.0,1,60000.0
CA,ZIONS FIRST NATIONAL BANK,UT,126,5,0,0,1,0,0,0,0,272000.0,1,272000.0
CA,CALIFORNIA BANK & TRUST,CA,84,3,0,0,1,1,0,42,0,83977.0,1,50000.0
CA,GE CAP. SMALL BUS. FINAN CORP,TX,34,1,0,0,0,0,1,0,0,85000.0,0,85000.0
CA,BBCN BANK,CA,84,1,1,1,1,0,0,71,0,5000.0,1,5000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,94,22,0,0,1,0,0,42,0,718800.0,1,718800.0
CA,CALIFORNIA BANK & TRUST,CA,84,6,0,0,1,0,0,31,0,100000.0,1,100000.0
CA,BAY AREA EMPLOYMENT DEVEL CO,CA,240,4,0,4,1,0,0,52,0,198000.0,1,198000.0
CA,INNOVATIVE BANK,CA,96,8,0,0,0,0,0,62,0,320000.0,1,320000.0
CA,JPMORGAN CHASE BANK NATL ASSOC,IL,84,2,0,5,1,1,0,62,0,49744.0,1,35000.0
CA,CALIFORNIA BANK & TRUST,CA,36,7,0,0,1,1,0,44,0,50000.0,1,50000.0
CA,BANK OF AMERICA NATL ASSOC,NC,16,1,0,2,1,0,0,42,0,27200.0,0,20000.0
CA,BAY AREA EMPLOYMENT DEVEL CO,CA,240,5,0,0,1,0,0,42,0,182000.0,1,216000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,300,4,0,0,0,0,0,0,0,215100.0,1,215100.0
CA,"CITIBANK, N.A.",SD,84,3,0,10,1,1,0,54,0,84928.0,1,50000.0
CA,BAY AREA EMPLOYMENT DEVEL CO,CA,240,3,0,3,1,0,0,42,0,516000.0,1,516000.0
CA,CAPITAL ONE NATL ASSOC,VA,3,1,0,1,1,0,0,42,0,50000.0,0,50000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,300,30,0,0,0,0,0,31,0,765000.0,1,765000.0
CA,LOANS FROM OLD CLOSED LENDERS,DC,84,25,0,0,0,0,0,0,0,240000.0,1,240000.0
CA,COMERICA BANK,TX,228,7,0,0,0,0,0,54,0,419400.0,1,419400.0
CA,MORTGAGE CAP. DEVEL CORP,CA,240,10,0,3,1,0,0,23,0,740000.0,1,740000.0
CA,BANK OF AMERICA NATL ASSOC,NC,84,6,0,0,1,1,0,31,0,163564.0,1,75000.0
CA,BBCN BANK,CA,45,2,0,0,1,0,0,72,0,35000.0,0,35000.0
CA,MUFG UNION BANK NATL ASSOC,CA,120,1,0,0,0,0,0,0,0,148699.0,1,150000.0
CA,BANK OF AMERICA NATL ASSOC,NC,67,3,0,0,1,1,0,44,0,100000.0,0,100000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,300,4,0,0,0,0,0,54,0,255000.0,1,255000.0
CA,COMERICA BANK,TX,22,5,1,0,1,0,0,0,0,100000.0,0,100000.0
CA,HERITAGE BANK OF COMMERCE,CA,84,6,0,0,0,0,1,0,0,25000.0,1,25000.0
CA,JPMORGAN CHASE BANK NATL ASSOC,IL,84,2,0,5,1,1,0,44,0,43386.0,1,25000.0
CA,U.S. BANK NATIONAL ASSOCIATION,CA,300,9,0,0,0,0,0,0,1,1000000.0,1,1000000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,300,8,0,0,1,0,0,44,0,326100.0,1,326100.0
CA,WELLS FARGO BANK NATL ASSOC,SD,120,4,0,0,0,0,0,0,0,245000.0,1,245000.0
CA,JPMORGAN CHASE BANK NATL ASSOC,IL,44,7,0,1,1,1,0,61,0,68750.0,0,50000.0
CA,BANK OF AMERICA NATL ASSOC,NC,84,20,0,0,1,1,0,42,0,100000.0,1,50000.0
CA,CALIFORNIA BANK & TRUST,CA,300,8,0,0,0,0,0,31,0,876000.0,1,876000.0
CA,"CAPITAL ACCESS GROUP, INC.",CA,240,70,0,20,0,0,0,31,0,354000.0,1,354000.0
CA,BBCN BANK,CA,220,23,0,0,1,0,0,53,0,791000.0,0,791000.0
CA,BANK OF AMERICA NATL ASSOC,NC,38,7,0,0,1,0,0,54,0,66734.0,0,50000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,84,6,1,2,1,1,0,54,0,50150.0,1,50000.0
CA,CAPITAL ONE NATL ASSOC,VA,36,2,0,1,1,0,0,62,0,15000.0,0,15000.0
CA,U.S. BANK NATIONAL ASSOCIATION,OH,120,19,1,0,0,0,0,0,1,160000.0,1,160000.0
CA,CALIFORNIA BANK & TRUST,CA,74,6,0,3,1,1,0,23,0,148593.0,0,100000.0
CA,WESTAMERICA BANK,CA,12,26,0,0,0,0,0,23,0,88500.0,1,88500.0
CA,CITICAPITAL SMALL BUS. FINANCE,TX,276,6,0,0,0,0,0,54,0,313000.0,1,313000.0
CA,CITIZENS BUSINESS BANK,CA,84,4,1,450,1,0,0,72,0,281500.0,1,281500.0
CA,CITY NATIONAL BANK,CA,84,22,0,0,0,0,0,0,0,40000.0,1,40000.0
CA,WESTAMERICA BANK,CA,300,18,0,0,0,0,0,0,0,612000.0,1,612000.0
CA,BAY AREA EMPLOYMENT DEVEL CO,CA,120,125,1,25,1,0,0,31,0,557000.0,1,557000.0
CA,FIRST COMMUNITY BANK,CA,294,12,0,0,1,0,0,72,0,4599000.0,1,4599000.0
CA,BANK OF AMERICA NATL ASSOC,NC,37,1,0,0,2,1,0,31,0,10000.0,0,5000.0
CA,U.S. BANK NATIONAL ASSOCIATION,OH,84,2,0,0,1,1,0,23,0,101885.0,1,25000.0
CA,BANK OF AMERICA CALIFORNIA N.A,CA,302,10,0,0,0,0,0,0,0,346950.0,1,346950.0
CA,BANK OF AMERICA NATL ASSOC,NY,84,2,0,0,0,0,1,44,0,80000.0,1,80000.0
CA,CAPITAL ONE NATL ASSOC,VA,84,3,0,0,1,0,0,44,0,50000.0,1,50000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,300,6,0,0,0,0,0,0,0,213500.0,1,213500.0
CA,SBA - EDF ENFORCEMENT ACTION,CO,240,1,1,23,0,0,0,0,1,987000.0,1,989000.0
CA,ECONOMIC DEVEL CORP - SHASTA C,CA,180,42,0,0,0,0,0,0,0,239000.0,1,239000.0
CA,FIRST U.S. COMMUNITY CU,CA,84,8,0,0,1,0,0,23,0,260000.0,1,260000.0
CA,CAPITAL ONE NATL ASSOC,VA,67,1,0,0,1,0,0,23,0,15000.0,0,15000.0
CA,AMADOR ECONOMIC DEVEL CORP,CA,300,2,1,0,2,0,0,0,0,141000.0,1,141000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,303,4,0,0,0,0,0,62,0,200712.0,1,236000.0
CA,UMPQUA BANK,CA,276,8,1,0,0,0,0,72,0,1038533.0,1,1038533.0
CA,FIRST BANK,CA,84,8,0,0,0,0,0,0,0,80000.0,0,80000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,34,1,0,0,2,1,0,23,0,44501.0,0,30000.0
CA,SBA - EDF ENFORCEMENT ACTION,CO,240,22,0,12,0,0,0,42,0,248000.0,1,248000.0
CA,BANK OF THE WEST,CA,120,15,0,0,1,0,0,44,0,499000.0,1,499000.0
CA,BANK OF AMERICA NATL ASSOC,NC,84,3,1,0,1,1,0,54,0,14039.0,1,10000.0
CA,AMERICAN ENTERPRISE BANK,IL,103,3,0,0,1,0,0,44,0,150000.0,0,150000.0
CA,GREATER SACRAMENTO CERT. DEVEL,CA,120,16,0,8,0,0,0,0,0,293000.0,1,293000.0
CA,WELLS FARGO BANK NATL ASSOC,CA,300,2,0,0,1,0,0,62,0,103000.0,1,103000.0
CA,COMERICA BANK,TX,84,1,1,0,0,0,1,23,0,34000.0,1,34000.0
CA,WELLS FARGO BANK NATL ASSOC,CA,12,2,0,0,1,1,0,62,0,50000.0,1,50000.0
CA,COMERICA BANK,CA,105,27,0,0,1,0,0,31,0,1160000.0,0,1160000.0
CA,CITICAPITAL SMALL BUS. FINANCE,TX,126,4,1,0,0,0,0,81,0,182000.0,1,182000.0
CA,GOLDEN PACIFIC BANK NATL ASSOC,CA,84,2,1,0,0,0,0,0,0,103600.0,1,103600.0
CA,UMPQUA BANK,CA,60,15,1,0,0,0,0,0,1,160000.0,1,160000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,120,4,0,0,0,0,0,23,0,200000.0,1,200000.0
CA,FIRST-CITIZENS BK & TR CO,NC,300,8,0,0,2,0,0,81,0,213500.0,1,213500.0
CA,"RABOBANK, NATIONAL ASSOCIATION",CA,252,4,0,0,0,0,0,81,0,567309.0,1,567309.0
CA,WELLS FARGO BANK NATL ASSOC,SD,276,15,1,0,0,0,0,0,0,1340000.0,1,1426450.0
CA,WELLS FARGO BANK NATL ASSOC,SD,84,5,0,0,0,0,1,81,1,73500.0,1,73500.0
CA,REDDING BANK OF COMMERCE,CA,228,4,0,0,0,0,0,0,0,135000.0,1,135000.0
HI,BANK OF HAWAII,HI,120,5,0,0,1,0,0,62,0,400000.0,1,400000.0
HI,"AMERICAN SAVINGS BANK, FSB",HI,84,1,0,1,1,1,0,56,0,25000.0,1,25000.0
HI,FIRST HAWAIIAN BANK,HI,24,2,0,0,1,1,0,48,0,56942.0,1,25000.0
HI,BANK OF HAWAII,HI,60,56,0,0,0,0,0,0,0,150000.0,1,150000.0
HI,FIRST HAWAIIAN BANK,HI,66,1,0,0,0,0,0,56,0,50000.0,1,50000.0
HI,CAPITAL ONE NATL ASSOC,VA,58,30,0,0,1,0,0,72,0,75000.0,0,75000.0
HI,CAPITAL ONE NATL ASSOC,VA,20,6,0,2,1,0,0,54,0,50000.0,0,50000.0
HI,BANK OF HAWAII,HI,60,2,0,0,0,0,1,0,0,35767.0,1,60000.0
OR,KEYBANK NATIONAL ASSOCIATION,OH,72,10,0,0,2,1,0,72,1,39316.0,1,20000.0
OR,KEYBANK NATIONAL ASSOCIATION,OH,120,1,1,0,1,0,0,81,0,27500.0,1,27500.0
OR,JPMORGAN CHASE BANK NATL ASSOC,IL,84,2,0,2,2,1,0,23,0,48961.0,1,20000.0
OR,WELLS FARGO BANK NATL ASSOC,SD,84,5,0,0,0,0,1,62,0,55000.0,1,55000.0
OR,MUFG UNION BANK NATL ASSOC,CA,300,6,0,0,0,0,0,62,0,717420.0,1,717420.0
OR,U.S. BANK NATIONAL ASSOCIATION,OH,84,3,1,0,1,1,0,23,0,18108.0,1,10000.0
OR,WELLS FARGO BANK NATL ASSOC,SD,84,6,1,0,1,1,0,44,0,25401.0,1,25000.0
OR,CAPITAL ONE NATL ASSOC,VA,84,3,0,2,1,0,0,54,0,100000.0,1,100000.0
OR,U.S. BANK NATIONAL ASSOCIATION,OH,84,1,0,0,2,1,0,62,0,40000.0,1,40000.0
OR,U.S. BANK NATIONAL ASSOCIATION,OH,84,5,0,0,1,1,0,72,0,66465.0,1,25000.0
OR,ALBINA COMMUNITY BANK,OR,49,13,0,0,1,0,0,72,0,35000.0,0,35000.0
OR,ALBINA COMMUNITY BANK,OR,73,2,0,0,1,0,0,54,0,35000.0,1,35000.0
OR,KEYBANK NATIONAL ASSOCIATION,OR,60,90,0,0,0,0,0,0,0,200000.0,1,200000.0
OR,BANK OF AMERICA NATL ASSOC,NC,84,16,0,2,1,1,0,31,0,19450.0,1,20000.0
OR,HERITAGE BANK,OR,54,3,1,0,0,0,1,0,0,40000.0,1,40000.0
OR,CAPITAL ONE NATL ASSOC,VA,66,6,0,0,1,0,0,31,0,50000.0,0,50000.0
OR,U.S. BANK NATIONAL ASSOCIATION,OH,84,5,0,2,1,1,0,44,0,91962.0,1,50000.0
OR,WELLS FARGO BANK NATL ASSOC,SD,60,1,1,0,0,0,0,0,1,366792.0,1,425000.0
OR,GE CAP. SMALL BUS. FINAN CORP,TX,120,3,0,0,1,0,0,0,0,160000.0,1,160000.0
OR,U.S. BANK NATIONAL ASSOCIATION,OH,64,1,1,10,1,0,0,81,0,150000.0,0,150000.0
OR,"READYCAP LENDING, LLC",CA,300,9,0,0,0,0,0,62,0,125000.0,1,125000.0
OR,WELLS FARGO BANK NATL ASSOC,OR,60,2,0,0,0,0,0,31,1,160000.0,1,160000.0
OR,U.S. BANK NATIONAL ASSOCIATION,OH,84,20,0,0,0,0,0,31,0,283000.0,1,283000.0
OR,WEST COAST BANK,OR,60,13,0,0,0,0,0,0,0,60000.0,1,60000.0
OR,WEST COAST BANK,OR,1,5,0,1,1,1,0,23,0,65323.0,0,25000.0
OR,CASCADES W. FINAN SERVICES INC,OR,240,8,0,7,0,0,0,0,0,167000.0,1,167000.0
OR,PACIFIC CONTINENTAL BANK,OR,300,2,0,0,0,0,0,0,0,145000.0,1,165000.0
OR,U.S. BANK NATIONAL ASSOCIATION,OH,84,3,0,2,1,1,0,44,0,60407.0,1,30000.0
OR,JPMORGAN CHASE BANK NATL ASSOC,NV,84,4,0,0,0,0,1,0,0,24000.0,1,24000.0
